competition_id,team_id,team_market,team_name,conference_id,player_id,player_name,class_year,position,height,status,next_team_id,next_team_market,prior_team_id,prior_team_market,is_transfer,is_draft_prospect,will_transfer,in_portal_after_season,games_played,games_started,minutes,possessions,points,field_goal_attempts,free_throw_attempts,assists,offensive_rebounds,defensive_rebounds,rebounds,steals,blocks,turnovers,personal_fouls,usage_pct,ortg_player,drtg_player,effective_fg_pct,true_shooting_pct,assist_pct,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,steal_pct,block_pct,turnover_pct,per,warp,warp_per_40,win_shares,offensive_win_shares,defensive_win_shares,win_shares_per_40,rapm,offensive_rapm,defensive_rapm
41097,103577,Elon,Phoenix,16,2093202,Randall Pettus II,Junior,G,75,probable_returner,,,104011,Northern Ky.,True,False,False,False,30,29,830.06,1381.367,330.0,296,61,38,26,65,91,41,12,56,60,0.23299,99.49,116.13,0.47973,0.51115,0.08715,0.03561,0.09125,0.06309,0.02966,0.01771,0.14782,12.4531,0.52647,0.0254,0.8418,0.2062,0.6356,0.0406,1.356,1.828,-0.472
41097,103577,Elon,Phoenix,16,2110183,Chandler Cuthrell,Senior,F,80,senior_eligibility_review,,,104115,Purdue Fort Wayne,True,False,False,False,30,30,858.36,1423.069,590.0,399,251,51,57,137,194,33,11,69,62,0.34401,115.2,113.57,0.51128,0.57911,0.13648,0.0755,0.18598,0.13006,0.02309,0.0157,0.11929,25.9426,4.7272,0.2203,3.1717,2.318,0.8538,0.1478,-0.24,0.509,-0.749
41097,103577,Elon,Phoenix,16,2147102,Isaac Harrell,Junior,F,80,in_portal_uncommitted_or_pending,,,103577,Elon,False,False,False,True,30,29,781.97,1295.123,234.0,177,41,14,44,67,111,22,6,10,58,0.13385,130.88,119.01,0.57627,0.6,0.03231,0.06398,0.09984,0.08169,0.01689,0.0094,0.04877,13.8147,1.15732,0.0592,1.8919,1.4953,0.3966,0.0968,-1.58,1.993,-3.573
41097,103577,Elon,Phoenix,16,2147106,Ned Hull,Sophomore,G,75,in_portal_uncommitted_or_pending,,,103577,Elon,False,False,False,True,30,0,532.93,876.886,132.0,113,13,30,10,41,51,13,0,17,38,0.13,113.81,120.4,0.5354,0.55602,0.09797,0.02133,0.08965,0.05507,0.01465,0,0.12526,9.3958,-0.3572,-0.0268,0.7071,0.5032,0.2038,0.0531,-0.049,-0.117,0.068
41097,103577,Elon,Phoenix,16,2321347,Bryson Cokley,Sophomore,G,78,probable_returner,,,103641,George Mason,True,False,False,False,30,12,821.65,1363.647,372.0,282,73,38,29,88,117,19,4,30,75,0.2138,121.41,118.66,0.55674,0.59217,0.0919,0.04013,0.1248,0.08195,0.01389,0.00596,0.08718,16.8294,1.87357,0.0912,2.2294,1.7872,0.4422,0.1085,-2.298,-1.194,-1.104
41097,103577,Elon,Phoenix,16,2336171,Caleb Middleton,Sophomore,F,83,in_portal_uncommitted_or_pending,,,103981,New Hampshire,True,False,False,True,27,0,257.67,426.922,78.0,62,15,8,43,39,82,6,8,8,39,0.15209,127.9,114.64,0.54839,0.56851,0.0589,0.19222,0.17656,0.18444,0.014,0.03749,0.10444,18.6848,0.84239,0.1308,0.8222,0.5905,0.2317,0.1276,-0.467,0.599,-1.066
41097,103577,Elon,Phoenix,16,2474914,Iker Garmendia,Freshman,F,81,probable_returner,,,,,False,False,False,False,13,0,44.87,73.3,11.0,13,6,3,3,4,7,1,0,3,8,0.21718,78.44,119.49,0.38462,0.35256,0.12659,0.07608,0.10441,0.09004,0.01376,0,0.16094,2.4574,-0.20784,-0.1853,-0.059,-0.0799,0.0208,-0.0526,,,
41097,103577,Elon,Phoenix,16,2474916,DeMarco Johnson,Freshman,G,76,in_portal_uncommitted_or_pending,,,,,False,False,False,True,28,0,411.88,688.879,69.0,54,29,62,15,43,58,24,9,33,46,0.12298,99.24,112.98,0.5,0.51647,0.24627,0.04156,0.12182,0.08124,0.0349,0.02664,0.33079,11.1663,-0.02317,-0.0023,0.4942,0.0624,0.4318,0.048,-1.535,0.25,-1.785
41097,103577,Elon,Phoenix,16,2538679,Alex Olander,Sophomore,F,76,probable_returner,,,,,False,False,False,False,1,0,1.28,1.909,0.0,0,0,0,0,0,0,0,0,0,1,0,,123.82,,,0,0,0,0,0,0,,-12.1686,-0.01132,-0.3537,,,0.0001,,,,
41097,103591,Evansville,Purple Aces,54,1296004,Alex Hemenway,Senior,G,76,senior_eligibility_review,,,104399,Vanderbilt,True,False,False,False,30,30,796.72,1312.463,194.0,193,33,25,8,50,58,12,3,19,49,0.15333,94.52,121.84,0.43264,0.46747,0.06298,0.01201,0.07701,0.04409,0.00915,0.00456,0.08388,6.2619,-1.77489,-0.0891,0.0753,-0.1256,0.2009,0.0038,-1.597,-1.47,-0.127
41097,103591,Evansville,Purple Aces,54,1594829,Keishon Porter,Senior,G,77,senior_eligibility_review,,,103963,N.C. Central,True,False,False,False,14,8,321.37,539.907,102.0,100,37,19,10,28,38,8,3,21,34,0.22253,85.82,118.85,0.385,0.43852,0.13666,0.03492,0.10653,0.06919,0.0148,0.01124,0.15297,7.4815,-1.16898,-0.1455,-0.1981,-0.365,0.1669,-0.0247,-1.94,-1.929,-0.011
41097,103591,Evansville,Purple Aces,54,1895635,Connor Turnbull,Junior,F,82,in_portal_uncommitted_or_pending,,,103591,Evansville,False,False,False,True,14,12,290.48,486.173,166.0,140,45,13,26,62,88,5,33,30,34,0.348,94.55,107.61,0.48571,0.5194,0.13419,0.10597,0.26327,0.18301,0.01033,0.14138,0.15806,22.5792,1.68043,0.2314,0.3351,-0.1073,0.4425,0.0461,-0.65,-1.859,1.209
41097,103591,Evansville,Purple Aces,54,1945154,AJ Casey,Senior,F,81,senior_eligibility_review,,,104183,Saint Louis,True,False,False,False,30,20,907.38,1491.933,417.0,301,118,61,58,121,179,35,18,63,79,0.24719,110.7,114.29,0.54817,0.59082,0.16693,0.07643,0.16365,0.11947,0.02344,0.024,0.15147,19.8433,3.32305,0.1465,2.2231,1.3823,0.8408,0.098,-3.572,-0.93,-2.642
41097,103591,Evansville,Purple Aces,54,2093110,"Marlon Barnes, Jr.",Sophomore,F,78,in_portal_uncommitted_or_pending,,,104099,Pittsburgh,True,False,False,True,1,0,2.05,3.455,0.0,0,0,0,0,0,0,0,0,0,0,0,,127.25,,,0,0,0,0,0,0,,0,-0.01448,-0.2825,,,-0.0005,,,,
41097,103591,Evansville,Purple Aces,54,2140419,Leo Amari IV,Junior,G,74,in_portal_uncommitted_or_pending,,,104010,NIU,True,False,False,True,3,0,4.24,7.042,0.0,0,0,0,0,0,0,0,0,2,0,0.2518,,127.25,,,0,0,0,0,0,0,1,-28.7174,-0.04297,-0.4054,,,-0.001,,,,
41097,103591,Evansville,Purple Aces,54,2143520,Weston Aigner,Junior,G,75,in_portal_uncommitted_or_pending,,,103591,Evansville,False,False,False,True,3,0,4.84,8.151,0.0,0,0,0,0,1,1,0,0,2,1,0.22667,,117.04,,,0,0,0.27858,0.13258,0,0,1,-24.5552,-0.0485,-0.4008,,,0.0033,,,,
41097,103591,Evansville,Purple Aces,54,2143529,Joshua Hughes,Junior,F,82,in_portal_uncommitted_or_pending,,,103591,Evansville,False,False,False,True,30,30,843.37,1387.778,272.0,200,52,24,39,102,141,13,13,34,79,0.16426,113.16,118.29,0.5825,0.61014,0.0619,0.05529,0.14842,0.10125,0.00937,0.01865,0.13236,13.114,0.76304,0.0362,1.4587,0.9788,0.4799,0.0692,-0.804,0.282,-1.086
41097,103591,Evansville,Purple Aces,54,2311334,Kaia Berridge,Sophomore,G,76,in_portal_uncommitted_or_pending,,,103591,Evansville,False,False,False,True,26,0,298.58,495.92,42.0,45,12,18,3,24,27,8,4,17,33,0.12198,76.58,118.62,0.38889,0.4175,0.11441,0.01202,0.09723,0.05438,0.01634,0.01617,0.25268,3.2014,-1.05615,-0.1415,-0.1806,-0.3418,0.1612,-0.0242,-1.648,-1.066,-0.582
41097,103591,Evansville,Purple Aces,54,2311343,Trent Hundley,Senior,F,78,senior_eligibility_review,,,103591,Evansville,False,False,False,False,30,1,527.31,869.999,150.0,123,25,19,2,44,46,11,9,16,41,0.15341,105.95,119.2,0.52033,0.5597,0.07409,0.00453,0.1024,0.05283,0.01268,0.02065,0.10667,9.7778,0.09953,0.0076,0.5627,0.3055,0.2571,0.0427,-3.112,-1.264,-1.848
41097,103591,Evansville,Purple Aces,54,2548113,James Dyson-Merwe,Freshman,F,83,probable_returner,,,,,False,False,False,False,19,0,244.96,406.539,43.0,31,8,14,22,37,59,2,5,28,37,0.13575,85.28,117.38,0.64516,0.62319,0.11858,0.10384,0.18461,0.1431,0.00496,0.02411,0.44786,6.7023,-0.95149,-0.1554,-0.0435,-0.2029,0.1594,-0.0071,-2.011,-2.563,0.552
41097,103591,Evansville,Purple Aces,54,2548119,Leif Moeller,Freshman,G,79,in_portal_uncommitted_or_pending,,,,,False,False,False,True,30,30,984.19,1614.598,332.0,280,78,112,10,100,110,25,10,83,46,0.21771,96.08,118.31,0.48393,0.52816,0.24752,0.01215,0.12469,0.06769,0.01544,0.01229,0.2089,11.5311,-0.5979,-0.0243,0.4713,-0.0868,0.5581,0.0192,-4.579,-1.077,-3.502
41097,103591,Evansville,Purple Aces,54,2548121,Bryce Quinet,Freshman,G,75,probable_returner,,,,,False,False,False,False,30,19,824.49,1356.68,257.0,227,80,72,7,54,61,30,2,56,48,0.20813,92.5,118.87,0.43833,0.49008,0.18804,0.01015,0.08037,0.04481,0.02211,0.00294,0.17599,9.5657,-2.12801,-0.1032,0.0832,-0.3432,0.4263,0.004,0.834,0.107,0.727
41097,103593,FGCU,Eagles,1,1694305,J.R. Konieczny,Senior,F,79,senior_eligibility_review,,,104026,Notre Dame,True,False,False,False,28,26,930.72,1581.33,463.0,377,108,58,52,143,195,48,11,54,61,0.25828,111.1,110.49,0.50928,0.54535,0.12097,0.06217,0.18299,0.12053,0.03031,0.0154,0.11285,20.2486,4.03095,0.1732,2.6522,1.471,1.1813,0.114,-0.749,-1.164,0.415
41097,103593,FGCU,Eagles,1,1713489,Brandon Dwyer,Senior,G,75,senior_eligibility_review,,,103593,FGCU,False,False,False,False,1,0,1.12,1.734,0.0,0,0,0,0,0,0,0,0,0,0,0,,125.08,,,0,0,0,0,0,0,,0,-0.00784,-0.28,,,0,,,,
41097,103593,FGCU,Eagles,1,1718536,Michael Duax,Junior,F,78,probable_returner,,,103593,FGCU,False,False,False,False,32,30,795.83,1340.958,247.0,189,47,42,52,111,163,40,13,40,102,0.15816,114.28,110.72,0.56614,0.58894,0.09417,0.07352,0.16541,0.11825,0.02971,0.02128,0.16021,15.6018,0.96077,0.0483,1.9929,0.9995,0.9934,0.1002,-0.13,1.039,-1.169
41097,103593,FGCU,Eagles,1,1925931,Rory Stewart,Junior,F,80,in_portal_uncommitted_or_pending,,,103593,FGCU,False,False,False,True,28,6,608.74,1030.48,189.0,187,12,20,27,48,75,14,4,12,25,0.16865,109.67,117.99,0.48396,0.49142,0.05621,0.05052,0.0934,0.07154,0.01357,0.00843,0.05874,10.9816,0.7136,0.0469,0.9053,0.5418,0.3635,0.0595,-1.538,0.537,-2.075
41097,103593,FGCU,Eagles,1,2116342,George Washington III,Sophomore,G,74,probable_returner,,,104136,Richmond,True,False,False,False,13,1,107.59,179.396,34.0,43,2,4,0,3,3,2,0,10,18,0.25903,71.45,120.67,0.37209,0.38724,0.0679,0,0.03527,0.01619,0.01131,0,0.1856,-1.7448,-0.67529,-0.2511,-0.2459,-0.2844,0.0385,-0.0914,-3.957,-1.645,-2.312
41097,103593,FGCU,Eagles,1,2126241,Rahmir Barno,Junior,G,72,in_portal_uncommitted_or_pending,,,103593,FGCU,False,False,False,True,32,32,1026.17,1736.614,374.0,313,121,160,10,77,87,46,4,65,66,0.21186,107.62,115.3,0.47284,0.51065,0.28109,0.01096,0.08899,0.04895,0.0265,0.00508,0.15073,14.8334,-0.12083,-0.0047,1.9378,1.0776,0.8602,0.0755,-0.383,-0.826,0.443
41097,103593,FGCU,Eagles,1,2333217,Jack Reddick,Sophomore,G,75,in_portal_uncommitted_or_pending,,,103593,FGCU,False,False,False,True,30,0,305.28,515.413,64.0,61,17,35,8,35,43,9,2,18,33,0.14208,98.28,115.29,0.43443,0.46715,0.18562,0.02913,0.13657,0.08099,0.01738,0.00858,0.20814,8.517,-0.33001,-0.0432,0.2838,0.0276,0.2562,0.0372,-1.87,-0.745,-1.125
41097,103593,FGCU,Eagles,1,2333219,Darren Williams,Sophomore,G,76,probable_returner,,,103593,FGCU,False,False,False,False,32,10,596.77,1012.481,196.0,178,14,31,7,57,64,17,1,20,45,0.17247,109.57,116.7,0.51124,0.53203,0.08974,0.0132,0.11327,0.06192,0.01684,0.00218,0.09796,10.9395,0.35329,0.0237,0.9622,0.5368,0.4254,0.0645,-1.444,0.846,-2.29
41097,103593,FGCU,Eagles,1,2333225,Tristen Guillouette,Sophomore,F,82,probable_returner,,,103593,FGCU,False,False,False,False,27,7,352.67,601.962,79.0,53,36,16,45,25,70,17,17,14,47,0.11751,122.93,111.92,0.5283,0.57413,0.07414,0.14301,0.08266,0.11344,0.02837,0.06247,0.169,15.4855,0.80241,0.091,0.9655,0.563,0.4024,0.1095,-0.83,0.202,-1.032
41097,103593,FGCU,Eagles,1,2532314,Gabe Tanner,Freshman,F,76,probable_returner,,,,,False,False,False,False,13,0,109.01,189.591,33.0,25,4,10,4,12,16,4,1,5,13,0.14221,120.16,114.31,0.62,0.61567,0.15396,0.0412,0.12823,0.08392,0.02105,0.01149,0.15743,14.3151,0.27094,0.0994,0.2731,0.172,0.1011,0.1002,0.676,1.181,-0.505
41097,103593,FGCU,Eagles,1,2532375,Isaiah Malone,Junior,F,80,in_portal_uncommitted_or_pending,,,,,False,False,False,True,32,25,730.13,1225.439,333.0,198,116,17,53,124,177,21,54,47,104,0.2044,122.41,108.57,0.60859,0.66867,0.04363,0.08167,0.2014,0.13996,0.017,0.09636,0.15876,21.8862,3.85728,0.2113,2.7276,1.6759,1.0518,0.1494,-1.665,-2.134,0.469
41097,103593,FGCU,Eagles,1,2532383,Matthew McCarthy,Freshman,G,75,probable_returner,,,,,False,False,False,False,12,0,26.61,45.601,4.0,3,2,1,0,3,3,0,0,1,6,0.0927,93.47,119.24,0.5,0.51282,0.05585,0,0.13103,0.06528,0,0,0.20492,1.1785,-0.1339,-0.2013,0.0091,-0.0038,0.0129,0.0137,,,
41097,103593,FGCU,Eagles,1,2535041,Jordan Ellerbee,Freshman,G,76,in_portal_uncommitted_or_pending,,,,,False,False,False,True,32,23,884.3,1495.572,435.0,335,91,71,33,77,110,27,3,58,81,0.24687,113.47,116.61,0.54776,0.58,0.15633,0.04199,0.10326,0.07182,0.01805,0.00442,0.13394,17.2803,1.90434,0.0861,2.2029,1.5656,0.6374,0.0996,1.149,1.289,-0.14
41097,103594,FIU,Panthers,88,1637589,Julian Mackey,Senior,G,74,senior_eligibility_review,,,103705,Houston Christian,True,False,False,False,27,8,627.13,1104.145,331.0,253,91,40,12,45,57,25,7,38,35,0.25408,112.91,114.08,0.52767,0.56485,0.12674,0.02092,0.08139,0.0506,0.02267,0.01349,0.11479,17.2458,1.89675,0.121,1.6573,1.0622,0.5951,0.1057,-3.675,-0.205,-3.47
41097,103594,FIU,Panthers,88,1896055,Amarion Nimmers,Junior,G,75,in_portal_uncommitted_or_pending,,,104308,Tampa,True,False,False,True,2,0,10.11,17.658,3.0,2,2,1,0,0,0,0,0,0,2,0.13659,125.98,122.69,0.5,0.51724,0.16805,0,0,0,0,0,0,8.1585,-0.03108,-0.123,0.0198,0.018,0.0018,0.0783,,,
41097,103594,FIU,Panthers,88,1917958,Kennedy Brown,Senior,F,80,senior_eligibility_review,,,166940,Roosevelt,True,False,False,False,18,0,95.63,171.061,10.0,15,4,5,7,9,16,1,1,4,21,0.1047,80.38,115.87,0.26667,0.29762,0.08319,0.08016,0.10417,0.0921,0.00592,0.01209,0.19268,1.506,-0.54409,-0.2276,-0.0045,-0.0799,0.0755,-0.0019,-1.128,-0.217,-0.911
41097,103594,FIU,Panthers,88,1935840,Brit Harris,Senior,G,77,in_portal_uncommitted_or_pending,,,104376,USC Upstate,True,False,False,True,29,0,540.65,947.38,147.0,136,28,42,5,64,69,29,4,23,37,0.15302,103.71,110.02,0.47794,0.49562,0.1342,0.01016,0.13197,0.0706,0.03056,0.00905,0.13425,11.0881,0.74245,0.0549,0.9509,0.2407,0.7102,0.0704,-2.226,-0.434,-1.792
41097,103594,FIU,Panthers,88,1948204,Zawdie Jackson,Senior,G,72,senior_eligibility_review,,,103985,New Mexico St.,True,False,False,False,29,29,859.99,1504.105,347.0,223,153,86,18,57,75,35,1,38,51,0.18436,126.34,114.73,0.47982,0.59766,0.17771,0.02298,0.07389,0.04824,0.02319,0.00142,0.11574,16.8544,1.6228,0.0755,2.8469,2.0804,0.7664,0.1324,0.656,-0.203,0.859
41097,103594,FIU,Panthers,88,2113986,Corey Stephenson,Senior,F,78,senior_eligibility_review,,,103389,CSU Bakersfield,True,False,False,False,28,28,908.55,1588.529,508.0,379,137,46,57,118,175,38,14,62,62,0.26748,115.29,110.56,0.53694,0.57819,0.10479,0.06933,0.14581,0.10727,0.02386,0.01879,0.12368,20.6886,4.63224,0.2039,3.0386,1.8896,1.149,0.1338,2.776,2.126,0.65
41097,103594,FIU,Panthers,88,2116988,Hamed Olayinka,Senior,F,81,in_portal_uncommitted_or_pending,,,104196,Samford,True,False,False,True,29,29,692.57,1208.88,271.0,213,84,27,79,110,189,26,36,45,105,0.20566,108.26,107.38,0.52817,0.542,0.07622,0.12526,0.17706,0.15097,0.02139,0.06356,0.15256,17.7934,2.07165,0.1196,1.8072,0.7336,1.0736,0.1044,-0.163,-0.444,0.281
41097,103594,FIU,Panthers,88,2126114,Renato Ruiz,Senior,G,73,senior_eligibility_review,,,103594,FIU,False,False,False,False,5,0,6.79,11.924,0.0,0,0,0,0,0,0,0,0,0,2,0,,122.16,,,0,0,0,0,0,0,,-4.3548,-0.05236,-0.3085,,,0.0015,,,,
41097,103594,FIU,Panthers,88,2333139,Ashton Williamson,Sophomore,G,74,in_portal_uncommitted_or_pending,,,103594,FIU,False,False,False,True,23,22,524.19,921.581,169.0,175,18,48,5,47,52,26,2,47,29,0.21153,88.4,112.27,0.44,0.462,0.16741,0.01038,0.09776,0.05401,0.02811,0.00469,0.20442,8.6251,-0.84997,-0.0649,0.1693,-0.4136,0.5829,0.0129,0.862,-0.818,1.68
41097,103594,FIU,Panthers,88,2333142,Ibrahim Olajuwon,Junior,F,82,in_portal_uncommitted_or_pending,,,103594,FIU,False,False,False,True,29,1,397.57,694.772,106.0,83,32,4,30,53,83,15,20,19,62,0.141,104.91,108.73,0.53012,0.54583,0.01789,0.08286,0.14861,0.11549,0.0215,0.06151,0.16368,12.2966,-0.17791,-0.0179,0.7678,0.1995,0.5683,0.0773,-2.699,-0.016,-2.683
41097,103594,FIU,Panthers,88,2541652,Eric Dibami,Freshman,F,82,in_portal_uncommitted_or_pending,,,,,False,False,False,True,28,28,823.59,1432.674,267.0,196,115,40,90,114,204,40,41,47,91,0.17239,110.1,107.34,0.52551,0.54136,0.08694,0.12053,0.15494,0.13761,0.02774,0.06069,0.16008,17.2676,2.49074,0.121,2.16,0.8803,1.2798,0.1049,0.543,-1.29,1.833
41097,103594,FIU,Panthers,88,2541678,Thiago Sucatzky,Freshman,G,70,in_portal_uncommitted_or_pending,,,,,False,False,False,True,29,0,386.65,681.747,93.0,86,16,56,5,22,27,20,1,40,29,0.16616,90.69,113.63,0.4593,0.5,0.24857,0.0142,0.06343,0.03863,0.02947,0.00316,0.30066,8.3269,-0.89664,-0.0928,0.1881,-0.1947,0.3827,0.0195,-0.906,1.692,-2.598
41097,103594,FIU,Panthers,88,2613614,Aydan Clinton,Freshman,F,78,probable_returner,,,,,False,False,False,False,1,0,1.53,2.746,2.0,1,0,0,0,0,0,0,0,0,0,0.29655,,123.79,1,1,0,0,0,0,0,0,0,58.783,0.01925,0.5033,,,0.0001,,,,
41097,103595,Fairfield,Stags,19,1609279,Deuce Turner,Senior,G,74,senior_eligibility_review,,,104356,UC Santa Barbara,True,False,False,False,33,11,662.71,1095.34,273.0,249,68,51,7,41,48,21,2,42,18,0.24237,102.29,112.04,0.43775,0.48942,0.14524,0.01107,0.07261,0.0401,0.01919,0.00327,0.13087,12.2835,-0.17943,-0.0108,1.1151,0.3642,0.7509,0.0673,-2.855,-0.516,-2.339
41097,103595,Fairfield,Stags,19,1925930,Michael Rogan,Senior,G,79,senior_eligibility_review,,,103595,Fairfield,False,False,False,False,12,1,101.98,173.555,18.0,14,2,1,6,11,17,2,0,4,5,0.0896,110.71,111.67,0.57143,0.60403,0.01653,0.06007,0.12138,0.08924,0.01137,0,0.21186,8.7651,-0.18915,-0.0742,0.179,0.0602,0.1189,0.0702,-0.665,-0.471,-0.194
41097,103595,Fairfield,Stags,19,1926311,Braden Sparks,Senior,G,72,in_portal_uncommitted_or_pending,,,103595,Fairfield,False,False,False,True,33,33,1111.45,1825.322,558.0,466,110,89,18,88,106,44,4,56,59,0.25686,115.51,110.04,0.50429,0.54238,0.16186,0.01698,0.09292,0.05281,0.02397,0.0039,0.09818,18.0281,4.004,0.1441,3.6971,2.239,1.4581,0.1331,0.988,1.146,-0.158
41097,103595,Fairfield,Stags,19,1932419,Ryan Zan,Junior,F,79,in_portal_uncommitted_or_pending,,,103782,La Salle,True,False,False,True,27,0,223.43,366.575,25.0,32,3,4,15,24,39,2,0,11,21,0.10022,79.75,112.93,0.35938,0.37538,0.02879,0.07158,0.12637,0.09763,0.00549,0,0.24819,2.8615,-1.01499,-0.1817,0.0558,-0.1793,0.2352,0.01,-2.125,0.132,-2.257
41097,103595,Fairfield,Stags,19,2092583,Luke Davidson,Senior,G,72,senior_eligibility_review,,,103595,Fairfield,False,False,False,False,3,0,3.17,5.668,2.0,0,2,0,0,0,0,0,0,0,1,0.12844,,118.04,,1.11111,0,0,0,0,0,0,0,27.5256,0.017,0.2145,,,0.0019,,,,
41097,103595,Fairfield,Stags,19,2092586,Joe Ganton,Junior,G,76,probable_returner,,,103595,Fairfield,False,False,False,False,2,0,2.88,5.166,2.0,2,0,0,1,1,2,0,0,1,1,0.47554,,102.2,0.5,0.5,0,0.35613,0.33875,0.34722,0,0,0.33333,13.5628,-0.01449,-0.2013,,,0.0058,,,,
41097,103595,Fairfield,Stags,19,2125950,Cam Estevez,Junior,G,75,in_portal_uncommitted_or_pending,,,104132,Rhode Island,True,False,False,True,19,3,224.78,378.491,64.0,67,9,18,6,17,23,4,1,10,15,0.17918,100.8,113.02,0.43284,0.4507,0.13622,0.02828,0.09213,0.05798,0.01075,0.00504,0.12352,8.7218,-0.36263,-0.0645,0.3024,0.0677,0.2347,0.0538,-2.176,-0.393,-1.783
41097,103595,Fairfield,Stags,19,2320345,Isaac Munkadi,Sophomore,F,82,probable_returner,,,103595,Fairfield,False,False,False,False,33,2,290.2,486.588,86.0,57,39,3,32,49,81,5,21,11,41,0.14687,118.15,104.39,0.57018,0.57951,0.01861,0.11559,0.19816,0.15455,0.01043,0.0784,0.12917,17.3928,0.94025,0.1296,0.9518,0.4239,0.5279,0.1312,-1.066,-1.279,0.213
41097,103595,Fairfield,Stags,19,2320346,Tanner Ostop,Junior,G,72,probable_returner,,,103595,Fairfield,False,False,False,False,2,0,2.88,5.166,0.0,2,0,0,0,1,1,0,0,0,0,0.31703,,103.7,0,0,0,0,0.33875,0.17361,0,0,0,-22.9609,-0.02786,-0.3869,,,0.0054,,,,
41097,103595,Fairfield,Stags,19,2471917,Brandon Benjamin,Freshman,F,80,in_portal_uncommitted_or_pending,,,,,False,False,False,True,32,31,1002.24,1641.157,454.0,336,105,39,136,197,333,23,51,56,63,0.21907,121.36,104.03,0.56845,0.59393,0.08232,0.14153,0.23215,0.18403,0.01392,0.05523,0.1278,25.3483,6.70448,0.2676,4.3254,2.4695,1.8559,0.1726,-1.096,0.512,-1.608
41097,103595,Fairfield,Stags,19,2471918,Eric Mejia,Sophomore,G,75,probable_returner,,,,,False,False,False,False,33,7,623.44,1027.058,162.0,142,69,51,14,56,70,31,2,34,76,0.16567,99.34,107.92,0.39789,0.46984,0.14011,0.02354,0.10542,0.06217,0.03011,0.00348,0.16476,9.6675,-0.99735,-0.064,1.0479,0.1116,0.9364,0.0672,-1.335,-0.647,-0.688
41097,103595,Fairfield,Stags,19,2471919,Halon Rawlins,Freshman,G,78,probable_returner,,,,,False,False,False,False,32,22,539.27,884.648,116.0,135,21,35,40,42,82,22,16,27,70,0.15879,93.76,108,0.38148,0.40222,0.11044,0.07813,0.09173,0.08455,0.02467,0.0322,0.15767,8.8929,-0.09006,-0.0067,0.6803,-0.1258,0.8061,0.0505,-0.313,-0.317,0.004
41097,103595,Fairfield,Stags,19,2471920,Nasir Rodriguez,Freshman,G,76,probable_returner,,,,,False,False,False,False,21,0,146.45,247.863,50.0,57,16,7,11,15,26,5,1,15,12,0.26877,81.19,109.4,0.35088,0.39063,0.08734,0.07855,0.1184,0.09748,0.02053,0.00738,0.18978,5.9051,-0.38897,-0.1062,-0.0711,-0.2716,0.2005,-0.0194,-0.137,-1.612,1.475
41097,103595,Fairfield,Stags,19,2471925,Tony Williams,Freshman,G,73,probable_returner,,,,,False,False,False,False,32,22,639.17,1043.573,206.0,205,21,49,12,32,44,30,0,26,48,0.18806,105.36,110.5,0.47073,0.48086,0.1415,0.01949,0.05908,0.03801,0.02844,0,0.10823,11.1622,0.41147,0.0258,1.2438,0.4313,0.8125,0.0778,-0.147,0.355,-0.502
41097,103595,Fairfield,Stags,19,2501054,Declan Wucherpfennig,Freshman,F,79,probable_returner,,,,,False,False,False,False,33,33,1050.96,1725.066,391.0,292,104,52,96,179,275,24,17,42,73,0.18085,122.37,107.33,0.55308,0.57874,0.09496,0.09575,0.19989,0.14488,0.01383,0.01752,0.1106,19.4191,3.9256,0.1494,3.8451,2.2108,1.6343,0.1463,0.243,-0.124,0.367
41097,103596,FDU,Knights,3,1891859,Cyril Martynov,Senior,F,84,senior_eligibility_review,,,103562,Eastern Ky.,True,False,False,False,29,29,746.21,1167.647,219.0,166,89,59,49,105,154,7,5,54,52,0.18555,101.15,115.33,0.52108,0.53363,0.17902,0.07344,0.18301,0.1241,0.00596,0.00849,0.20837,12.6274,-1.23498,-0.0662,0.9002,0.2765,0.6237,0.0483,-4.5,-2.658,-1.842
41097,103596,FDU,Knights,3,1909428,Taeshaud Jackson,Senior,F,78,senior_eligibility_review,,,104009,Northern Colo.,True,False,False,False,29,29,872.86,1369.946,302.0,238,99,45,67,176,243,27,14,51,85,0.20355,108.18,108.91,0.47269,0.53622,0.11902,0.08585,0.26226,0.16741,0.01965,0.02032,0.15336,17.1558,2.10599,0.0965,2.1379,0.9062,1.2317,0.098,-3.159,-1.159,-2
41097,103596,FDU,Knights,3,1925403,Cole Alexander,Senior,F,79,senior_eligibility_review,,,104327,The Citadel,True,False,False,False,4,1,4.29,6.738,1.0,0,2,0,1,1,2,0,0,0,1,0.1074,,112.43,,0.55556,0,0.26451,0.34533,0.29957,0,0,0,18.0523,0.01937,0.1806,,,0.0047,,,,
41097,103596,FDU,Knights,3,2092557,Eric Parnell,Senior,G,75,in_portal_uncommitted_or_pending,,,103697,Hofstra,True,False,False,True,29,28,756.06,1189.745,319.0,290,33,17,14,50,64,13,3,13,52,0.22437,113.28,117.54,0.50345,0.52381,0.05448,0.02071,0.08601,0.0509,0.01092,0.00503,0.04094,13.2221,1.11311,0.0589,1.5766,1.094,0.4826,0.0834,-1.704,-1.253,-0.451
